Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Index,Ticker
1993-02-23 00:00:00-05:00,3.651910105059224,3.708971200450774,3.4949920927324603,3.537787914276123,40594800,0.0,0.0,SandP500,MS
1993-02-24 00:00:00-05:00,3.5948484757367303,3.6804401061114143,3.552052660549388,3.6376442909240723,9426400,0.0,0.0,SandP500,MS
1993-02-25 00:00:00-05:00,3.6519087868175286,3.7232351303100586,3.6376435181190225,3.7232351303100586,5229200,0.0,0.0,SandP500,MS
1993-02-26 00:00:00-05:00,3.7232357187091183,3.780296802520752,3.666174634897484,3.780296802520752,2761200,0.0,0.0,SandP500,MS
1993-03-01 00:00:00-05:00,3.737500000745058,3.7517652679234743,3.6519083976745605,3.6519083976745605,3014400,0.0,0.0,SandP500,MS
1993-03-02 00:00:00-05:00,3.6804417222171684,3.766033390175707,3.6661764442240785,3.751768112182617,3022800,0.0,0.0,SandP500,MS
1993-03-03 00:00:00-05:00,3.737501382827759,3.7945624726419234,3.7089708379206767,3.737501382827759,2808800,0.0,0.0,SandP500,MS
1993-03-04 00:00:00-05:00,3.7232351303100586,3.7660309364055764,3.7232351303100586,3.7232351303100586,1783600,0.0,0.0,SandP500,MS
1993-03-05 00:00:00-05:00,3.708968610691845,3.8088254579027794,3.65190755514274,3.794560194015503,3868800,0.0,0.0,SandP500,MS
1993-03-08 00:00:00-05:00,3.766031531567844,3.7945620734736605,3.737500989662027,3.780296802520752,2516000,0.0,0.0,SandP500,MS
1993-03-09 00:00:00-05:00,3.7660299028669084,3.93721308026995,3.7660299028669084,3.8944172859191895,2449200,0.0,0.0,SandP500,MS
1993-03-10 00:00:00-05:00,3.865889161405429,4.065602992621946,3.8516238877471065,4.051337718963623,3192800,0.0,0.0,SandP500,MS
1993-03-11 00:00:00-05:00,4.094133539938591,4.094133539938591,4.008541897988655,4.051337718963623,1276400,0.0,0.0,SandP500,MS
1993-03-12 00:00:00-05:00,4.022808457740863,4.136930683492377,3.8801556755514706,4.1226654052734375,2958800,0.0,0.0,SandP500,MS
1993-03-15 00:00:00-05:00,4.108398813596914,4.108398813596914,4.022807171646978,4.051337718963623,1858400,0.0,0.0,SandP500,MS
1993-03-16 00:00:00-05:00,4.022808711305797,4.065604548660113,3.951482315715268,3.965747594833374,2182000,0.0,0.0,SandP500,MS
1993-03-17 00:00:00-05:00,3.9657434076601077,4.008539199829102,3.922947615491114,4.008539199829102,2413600,0.0,0.0,SandP500,MS
1993-03-18 00:00:00-05:00,3.9942767222722373,4.122664188345274,3.9942767222722373,4.108398914337158,1765200,0.0,0.0,SandP500,MS
1993-03-19 00:00:00-05:00,4.136929629141824,4.136929629141824,4.065603256225586,4.065603256225586,2397600,0.0,0.0,SandP500,MS
1993-03-22 00:00:00-05:00,4.079868266280268,4.079868266280268,4.008541897988655,4.051337718963623,729200,0.0,0.0,SandP500,MS
1993-03-23 00:00:00-05:00,4.051339269542008,4.051339269542008,3.965747594833374,3.965747594833374,924000,0.0,0.0,SandP500,MS
1993-03-24 00:00:00-05:00,3.9657453658364035,3.9657453658364035,3.8088273837349633,3.9229495525360107,1787600,0.0,0.0,SandP500,MS
1993-03-25 00:00:00-05:00,3.8944190103357488,3.9229495525360107,3.837357925935225,3.9229495525360107,1080400,0.0,0.0,SandP500,MS
1993-03-26 00:00:00-05:00,4.0513377075716095,4.179725170135498,4.0370724339534,4.179725170135498,2376800,0.0,0.0,SandP500,MS
1993-03-29 00:00:00-05:00,4.151192118992676,4.222518444061279,4.079865793924074,4.222518444061279,1273600,0.0,0.0,SandP500,MS
1993-03-30 00:00:00-05:00,4.2795791688105185,4.379436016082764,4.236783377122413,4.379436016082764,1463600,0.0,0.0,SandP500,MS
1993-03-31 00:00:00-05:00,4.3937012799787984,4.479292863355009,4.365170752186729,4.379436016082764,1856000,0.0,0.0,SandP500,MS
1993-04-01 00:00:00-05:00,4.322375299157323,4.336640564171043,4.193987914033838,4.222518444061279,1410000,0.0,0.0,SandP500,MS
1993-04-02 00:00:00-05:00,4.16546017830832,4.236786551224558,4.065603256225586,4.065603256225586,1338800,0.0,0.0,SandP500,MS
1993-04-05 00:00:00-04:00,4.051335065118198,4.151191915314773,4.051335065118198,4.136926651000977,873200,0.0,0.0,SandP500,MS
1993-04-06 00:00:00-04:00,4.1511922599552395,4.165457525453367,4.0798659324646,4.0798659324646,763200,0.0,0.0,SandP500,MS
1993-04-07 00:00:00-04:00,4.0656003294319945,4.151191915314773,4.0656003294319945,4.136926651000977,240400,0.0,0.0,SandP500,MS
1993-04-08 00:00:00-04:00,4.136930683492377,4.136930683492377,4.108400127054498,4.1226654052734375,304000,0.0,0.0,SandP500,MS
1993-04-12 00:00:00-04:00,4.122661588965236,4.222518444061279,4.122661588965236,4.222518444061279,217600,0.0,0.0,SandP500,MS
1993-04-13 00:00:00-04:00,4.279582383202725,4.379439305477455,4.279582383202725,4.3509087562561035,937600,0.0,0.0,SandP500,MS
1993-04-14 00:00:00-04:00,4.350907086564329,4.479294508790818,4.350907086564329,4.465029239654541,689600,0.0,0.0,SandP500,MS
1993-04-15 00:00:00-04:00,4.4079670286178585,4.4079670286178585,4.222518577575683,4.2795796394348145,1319600,0.0,0.0,SandP500,MS
1993-04-16 00:00:00-04:00,4.3081118223260475,4.3366423641957565,4.25105073858663,4.265316009521484,1452400,0.0,0.0,SandP500,MS
1993-04-19 00:00:00-04:00,4.236785026445781,4.265315565344405,4.151193409749906,4.165458679199219,861600,0.0,0.0,SandP500,MS
1993-04-20 00:00:00-04:00,4.208254957367591,4.236785499451439,3.9514800786129576,4.037071704864502,2764000,0.0,0.0,SandP500,MS
1993-04-21 00:00:00-04:00,4.037072317574614,4.094133410402524,3.980011224746704,3.980011224746704,1372800,0.0,0.0,SandP500,MS
1993-04-22 00:00:00-04:00,3.980011224746704,4.051337590781591,3.9657459515397266,3.980011224746704,1387600,0.0,0.0,SandP500,MS
