Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Index,Ticker
1999-06-16 00:00:00-04:00,8.499703709508331,8.734178294598216,7.620424015421262,8.323847770690918,5718100,0.0,0.0,SandP500,SBAC
1999-06-17 00:00:00-04:00,8.206611743076243,8.323849053691617,7.268713258153243,8.147993087768555,542200,0.0,0.0,SandP500,SBAC
1999-06-18 00:00:00-04:00,8.030754347642262,8.558322151501972,8.030754347642262,8.441084861755371,557600,0.0,0.0,SandP500,SBAC
1999-06-21 00:00:00-04:00,8.499703117319056,9.144508181391537,8.441084475130648,8.675559043884277,218000,0.0,0.0,SandP500,SBAC
1999-06-22 00:00:00-04:00,8.499702453613281,8.910032916891163,8.441083816002156,8.499702453613281,281400,0.0,0.0,SandP500,SBAC
1999-06-23 00:00:00-04:00,8.441084289550782,8.910033416748046,8.441084289550782,8.79279613494873,395200,0.0,0.0,SandP500,SBAC
1999-06-24 00:00:00-04:00,8.792798486474442,9.027273112780428,8.441086547015464,8.558323860168457,238100,0.0,0.0,SandP500,SBAC
1999-06-25 00:00:00-04:00,8.55831901394591,8.646246949020698,8.441081767179528,8.616937637329102,172400,0.0,0.0,SandP500,SBAC
1999-06-28 00:00:00-04:00,8.441084475130648,8.792796328261092,8.441084475130648,8.675559043884277,81400,0.0,0.0,SandP500,SBAC
1999-06-29 00:00:00-04:00,8.79279613494873,9.613457107543946,8.675558853149413,8.79279613494873,321500,0.0,0.0,SandP500,SBAC
1999-06-30 00:00:00-04:00,8.792797519314673,9.496221320859847,8.792797519314673,9.085890769958496,429900,0.0,0.0,SandP500,SBAC
1999-07-01 00:00:00-04:00,9.203125773735767,9.730693493249282,8.910032596228257,9.32036304473877,363500,0.0,0.0,SandP500,SBAC
1999-07-02 00:00:00-04:00,9.49621947058316,10.1996431350708,9.49621947058316,10.1996431350708,460800,0.0,0.0,SandP500,SBAC
1999-07-06 00:00:00-04:00,10.199642449094538,10.31687971862436,9.847930640505071,10.023786544799805,565900,0.0,0.0,SandP500,SBAC
1999-07-07 00:00:00-04:00,10.02378721894889,10.434117689900015,9.730694025412372,10.1996431350708,270500,0.0,0.0,SandP500,SBAC
1999-07-08 00:00:00-04:00,11.020303025537608,12.192675687828842,10.668591226850237,11.489252090454102,1793800,0.0,0.0,SandP500,SBAC
1999-07-09 00:00:00-04:00,11.489254827852603,12.896102357793737,11.430636180771721,12.661627769470215,1738400,0.0,0.0,SandP500,SBAC
1999-07-12 00:00:00-04:00,13.13057493056929,14.42018496839306,12.778863102071899,13.892617225646973,5465000,0.0,0.0,SandP500,SBAC
1999-07-13 00:00:00-04:00,14.3615676755103,14.3615676755103,11.840966001849308,12.544389724731445,2568600,0.0,0.0,SandP500,SBAC
1999-07-14 00:00:00-04:00,12.896101586172513,12.896101586172513,11.137542278967171,12.544389724731445,970700,0.0,0.0,SandP500,SBAC
1999-07-15 00:00:00-04:00,12.954721646081833,13.130577596028646,11.958204596383231,12.309916496276855,572700,0.0,0.0,SandP500,SBAC
1999-07-16 00:00:00-04:00,12.544386965887886,13.365047795431954,12.36853107384273,13.130573272705078,793100,0.0,0.0,SandP500,SBAC
1999-07-19 00:00:00-04:00,13.365047795431954,13.482285056795392,12.661624227251325,13.130573272705078,336500,0.0,0.0,SandP500,SBAC
1999-07-20 00:00:00-04:00,13.130573807131265,13.189192440198815,11.723726613510058,12.13405704498291,324300,0.0,0.0,SandP500,SBAC
1999-07-21 00:00:00-04:00,12.192677307128905,12.485770511627196,11.72372817993164,11.72372817993164,237600,0.0,0.0,SandP500,SBAC
1999-07-22 00:00:00-04:00,11.958205580711365,11.958205580711365,11.137544413407644,11.254781723022461,165100,0.0,0.0,SandP500,SBAC
1999-07-23 00:00:00-04:00,11.372015932331916,11.489253209984822,10.316880433455758,10.785829544067383,178500,0.0,0.0,SandP500,SBAC
1999-07-26 00:00:00-04:00,10.785829291286237,10.785829291286237,9.144507442612245,9.730693817138672,363400,0.0,0.0,SandP500,SBAC
1999-07-27 00:00:00-04:00,9.760003135864993,10.199642916759812,9.26174471751753,9.730693817138672,312600,0.0,0.0,SandP500,SBAC
1999-07-28 00:00:00-04:00,9.906551207436456,11.137542777591282,9.613457976447211,10.551356315612793,176700,0.0,0.0,SandP500,SBAC
1999-07-29 00:00:00-04:00,10.316881536127447,11.020305277227045,9.906551020486013,10.668593406677246,165400,0.0,0.0,SandP500,SBAC
1999-07-30 00:00:00-04:00,10.668591863653633,11.31339686640193,9.847930951064892,10.434117317199707,237500,0.0,0.0,SandP500,SBAC
1999-08-02 00:00:00-04:00,10.78583090040419,12.427152993943956,10.1996444384257,10.551356315612793,503900,0.0,0.0,SandP500,SBAC
1999-08-03 00:00:00-04:00,11.020305043643281,11.72372876983328,10.90306775594495,11.372016906738281,265300,0.0,0.0,SandP500,SBAC
1999-08-04 00:00:00-04:00,11.254778654679008,11.313397293505462,10.55135498876157,10.785829544067383,186900,0.0,0.0,SandP500,SBAC
1999-08-05 00:00:00-04:00,10.668592083838679,10.903066635131836,9.613456603019468,10.903066635131836,188600,0.0,0.0,SandP500,SBAC
1999-08-06 00:00:00-04:00,10.785834312438965,10.785834312438965,9.847935676574707,10.316884994506836,77400,0.0,0.0,SandP500,SBAC
1999-08-09 00:00:00-04:00,10.375499439239501,10.72721128463745,9.261745262145995,9.378982543945312,105900,0.0,0.0,SandP500,SBAC
1999-08-10 00:00:00-04:00,9.261744593597516,9.61345641360755,8.499702316909113,8.587630271911621,369700,0.0,0.0,SandP500,SBAC
1999-08-11 00:00:00-04:00,8.91003451769865,9.378983702840685,8.558322628842124,9.261746406555176,351000,0.0,0.0,SandP500,SBAC
1999-08-12 00:00:00-04:00,9.789314395359584,10.785831429617746,9.378983851841518,10.25826358795166,413900,0.0,0.0,SandP500,SBAC
1999-08-13 00:00:00-04:00,10.668596982955933,10.903071641921997,9.96517300605774,10.316884994506836,275600,0.0,0.0,SandP500,SBAC
1999-08-16 00:00:00-04:00,10.551354967314621,10.551354967314621,10.082405857656195,10.1996431350708,98900,0.0,0.0,SandP500,SBAC
1999-08-17 00:00:00-04:00,10.316880433455758,10.785829544067383,10.199643155802852,10.785829544067383,149100,0.0,0.0,SandP500,SBAC
1999-08-18 00:00:00-04:00,10.785831429617746,10.903068727765765,10.25826358795166,10.25826358795166,100300,0.0,0.0,SandP500,SBAC
1999-08-19 00:00:00-04:00,10.287570725666004,10.609973227040152,10.082405497518819,10.434117317199707,39200,0.0,0.0,SandP500,SBAC
1999-08-20 00:00:00-04:00,10.551356315612793,10.668593608008491,10.316881730821398,10.551356315612793,42400,0.0,0.0,SandP500,SBAC
1999-08-23 00:00:00-04:00,10.727212780543736,10.785831429617746,10.19964493887765,10.25826358795166,65000,0.0,0.0,SandP500,SBAC
1999-08-24 00:00:00-04:00,10.551354590426671,10.551354590426671,9.965168224291856,10.434117317199707,108000,0.0,0.0,SandP500,SBAC
1999-08-25 00:00:00-04:00,10.199647665023804,10.5513596534729,10.199647665023804,10.316884994506836,112800,0.0,0.0,SandP500,SBAC
1999-08-26 00:00:00-04:00,10.404810210636684,10.404810210636684,10.082407640729631,10.25826358795166,135500,0.0,0.0,SandP500,SBAC
1999-08-27 00:00:00-04:00,10.25826358795166,10.37550088609968,9.965170342581613,10.25826358795166,434800,0.0,0.0,SandP500,SBAC
1999-08-30 00:00:00-04:00,10.316884994506836,10.5513596534729,10.199647665023804,10.316884994506836,88500,0.0,0.0,SandP500,SBAC
1999-08-31 00:00:00-04:00,10.316881440376324,10.727211952209473,10.141025506733545,10.727211952209473,153000,0.0,0.0,SandP500,SBAC
1999-09-01 00:00:00-04:00,10.72721225420634,11.19616142378913,10.434119023217095,10.551356315612793,87000,0.0,0.0,SandP500,SBAC
1999-09-02 00:00:00-04:00,10.551355652889963,10.668592937922075,10.141025155277575,10.375499725341797,80800,0.0,0.0,SandP500,SBAC
1999-09-03 00:00:00-04:00,10.522048044711985,11.020306587219238,10.316882762503116,11.020306587219238,91900,0.0,0.0,SandP500,SBAC
1999-09-07 00:00:00-04:00,11.254778951571133,11.313397591943898,10.551355267097938,10.609973907470703,58300,0.0,0.0,SandP500,SBAC
1999-09-08 00:00:00-04:00,10.668593406677246,10.727212051768879,10.551356116493979,10.668593406677246,96100,0.0,0.0,SandP500,SBAC
1999-09-09 00:00:00-04:00,10.697901964187622,11.840965461730956,10.609974002838134,11.72372817993164,179900,0.0,0.0,SandP500,SBAC
1999-09-10 00:00:00-04:00,11.723727136109005,12.661625306997726,11.54787122906737,11.78234577178955,249300,0.0,0.0,SandP500,SBAC
1999-09-13 00:00:00-04:00,12.016821482672764,12.134058765430547,11.078923220610498,11.665109634399414,363900,0.0,0.0,SandP500,SBAC
1999-09-14 00:00:00-04:00,11.723725612346943,12.19267463684082,11.489251100100004,12.19267463684082,238300,0.0,0.0,SandP500,SBAC
1999-09-15 00:00:00-04:00,12.134059219716864,12.661627011878467,12.075440576143354,12.544389724731445,271500,0.0,0.0,SandP500,SBAC
1999-09-16 00:00:00-04:00,12.866793562450681,12.896102887194303,12.309916392321835,12.368535041809082,159600,0.0,0.0,SandP500,SBAC
1999-09-17 00:00:00-04:00,12.485770511627196,12.896100997924805,12.309914588928223,12.896100997924805,199700,0.0,0.0,SandP500,SBAC
1999-09-20 00:00:00-04:00,12.837480641793514,12.837480641793514,11.723726613510058,12.13405704498291,90500,0.0,0.0,SandP500,SBAC
1999-09-21 00:00:00-04:00,12.046131481038461,12.368534026759686,11.606491645964065,11.84096622467041,129200,0.0,0.0,SandP500,SBAC
1999-09-22 00:00:00-04:00,11.92889477707619,12.72024651904439,11.89958545329959,12.603009223937988,92200,0.0,0.0,SandP500,SBAC
1999-09-23 00:00:00-04:00,12.251296434169863,12.661626936749714,11.840965931590011,12.01682186126709,146000,0.0,0.0,SandP500,SBAC
1999-09-24 00:00:00-04:00,12.075442208184135,12.192679511176214,11.489255693223742,11.60649299621582,148000,0.0,0.0,SandP500,SBAC
1999-09-27 00:00:00-04:00,11.928893136273464,12.427151571940906,11.25477878213516,11.89958381652832,127500,0.0,0.0,SandP500,SBAC
1999-09-28 00:00:00-04:00,11.342705507667699,11.899582522256035,11.020303025537608,11.489252090454102,85200,0.0,0.0,SandP500,SBAC
1999-09-29 00:00:00-04:00,11.25478006998698,11.372017362382678,10.551356315612793,10.551356315612793,160200,0.0,0.0,SandP500,SBAC
1999-09-30 00:00:00-04:00,10.785829522143835,10.903066799558442,9.378982193168552,10.1996431350708,134900,0.0,0.0,SandP500,SBAC
1999-10-01 00:00:00-04:00,9.847933044433594,10.37550088609968,9.847933044433594,10.25826358795166,113100,0.0,0.0,SandP500,SBAC
1999-10-04 00:00:00-04:00,10.287575662136078,10.434122323989868,10.199647665023804,10.316884994506836,146400,0.0,0.0,SandP500,SBAC
1999-10-05 00:00:00-04:00,10.34618960871841,10.78582939379143,9.613456633596709,9.672075271606445,64900,0.0,0.0,SandP500,SBAC
1999-10-06 00:00:00-04:00,10.31688223702567,10.668594131469726,9.965170342581613,10.25826358795166,90800,0.0,0.0,SandP500,SBAC
1999-10-07 00:00:00-04:00,10.316880798339843,10.375499439239501,9.906550312042237,9.965168952941895,69800,0.0,0.0,SandP500,SBAC
1999-10-08 00:00:00-04:00,10.023791670799255,10.434122323989868,9.96517300605774,10.316884994506836,54200,0.0,0.0,SandP500,SBAC
1999-10-11 00:00:00-04:00,10.258262933686723,10.316881579022075,9.96516970700996,10.082406997680664,25400,0.0,0.0,SandP500,SBAC
1999-10-12 00:00:00-04:00,10.082407835053235,10.258263785664628,9.437602682811457,9.613458633422852,54600,0.0,0.0,SandP500,SBAC
1999-10-13 00:00:00-04:00,9.935859632492065,9.935859632492065,9.378982543945312,9.378982543945312,37900,0.0,0.0,SandP500,SBAC
1999-10-14 00:00:00-04:00,9.554837904780744,9.789312454591315,9.378981992422815,9.730693817138672,204700,0.0,0.0,SandP500,SBAC
1999-10-15 00:00:00-04:00,9.554838466644286,9.847931671142577,8.851414775848388,9.378982543945312,140700,0.0,0.0,SandP500,SBAC
1999-10-18 00:00:00-04:00,9.173821032047272,10.316884994506836,8.968655705451965,10.316884994506836,98700,0.0,0.0,SandP500,SBAC
1999-10-19 00:00:00-04:00,10.05309720810302,10.375499742473671,9.613457388506678,9.789313316345215,121200,0.0,0.0,SandP500,SBAC
1999-10-20 00:00:00-04:00,9.906551871761199,10.199645122405022,9.085890769958496,9.085890769958496,47400,0.0,0.0,SandP500,SBAC
1999-10-21 00:00:00-04:00,9.056579837092647,10.08240603223259,8.91003323778694,9.496219635009766,52100,0.0,0.0,SandP500,SBAC
1999-10-22 00:00:00-04:00,9.78931303024292,9.965168952941895,9.14450798034668,9.378982543945312,17800,0.0,0.0,SandP500,SBAC
1999-10-25 00:00:00-04:00,9.378983913323818,9.55483986169864,9.144509315490723,9.144509315490723,26400,0.0,0.0,SandP500,SBAC
1999-10-26 00:00:00-04:00,9.378982449170225,9.61345701039948,9.261745168555597,9.437601089477539,39700,0.0,0.0,SandP500,SBAC
1999-10-27 00:00:00-04:00,9.496219825744628,9.496219825744628,9.320363903045655,9.378982543945312,27800,0.0,0.0,SandP500,SBAC
1999-10-28 00:00:00-04:00,9.37898168024027,9.37898168024027,8.910032596228257,9.32036304473877,109400,0.0,0.0,SandP500,SBAC
