Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Index,Ticker
1980-03-17 00:00:00-05:00,0.0,0.4739486880273356,0.4516160190105438,0.4516160190105438,378125,0.0,0.0,SandP500,ADI
1980-03-18 00:00:00-05:00,0.0,0.4516159733512619,0.43920895269668203,0.44665318727493286,215625,0.0,0.0,SandP500,ADI
1980-03-19 00:00:00-05:00,0.0,0.45657879640342913,0.44665318727493286,0.44665318727493286,153125,0.0,0.0,SandP500,ADI
1980-03-20 00:00:00-05:00,0.0,0.4516159733512619,0.44665318727493286,0.44665318727493286,43750,0.0,0.0,SandP500,ADI
1980-03-21 00:00:00-05:00,0.0,0.4466530810415113,0.4268018305301666,0.4268018305301666,556250,0.0,0.0,SandP500,ADI
1980-03-24 00:00:00-05:00,0.0,0.42928313274236524,0.3920620858523098,0.39702486991882324,384375,0.0,0.0,SandP500,ADI
1980-03-25 00:00:00-05:00,0.0,0.38709940618306293,0.3672481517396364,0.38213658332824707,325000,0.0,0.0,SandP500,ADI
1980-03-26 00:00:00-05:00,0.0,0.39702486991882324,0.3846178542888048,0.39702486991882324,100000,0.0,0.0,SandP500,ADI
1980-03-27 00:00:00-05:00,0.0,0.38709934623703574,0.3697295059109026,0.37469229102134705,512500,0.0,0.0,SandP500,ADI
1980-03-28 00:00:00-05:00,0.0,0.39702486991882324,0.38213644376763645,0.39702486991882324,246875,0.0,0.0,SandP500,ADI
1980-03-31 00:00:00-05:00,0.0,0.39702486991882324,0.3895806753311415,0.39702486991882324,62500,0.0,0.0,SandP500,ADI
1980-04-01 00:00:00-05:00,0.0,0.40198769096115994,0.39702486991882324,0.39702486991882324,50000,0.0,0.0,SandP500,ADI
1980-04-02 00:00:00-05:00,0.0,0.41191346854618555,0.3970250361609227,0.4069506824016571,128125,0.0,0.0,SandP500,ADI
1980-04-03 00:00:00-05:00,0.0,0.41191333756549625,0.4019877314567566,0.4019877314567566,128125,0.0,0.0,SandP500,ADI
1980-04-07 00:00:00-05:00,0.0,0.39950650834644996,0.3846180737018585,0.3846180737018585,265625,0.0,0.0,SandP500,ADI
1980-04-08 00:00:00-05:00,0.0,0.3920622169971466,0.3821365715923442,0.3920622169971466,96875,0.0,0.0,SandP500,ADI
1980-04-09 00:00:00-05:00,0.0,0.3995062804399916,0.3945434593976549,0.39702486991882324,50000,0.0,0.0,SandP500,ADI
1980-04-10 00:00:00-05:00,0.0,0.4069506824016571,0.3970250361609227,0.4069506824016571,53125,0.0,0.0,SandP500,ADI
1980-04-11 00:00:00-05:00,0.0,0.4069506630750285,0.3995064287480143,0.40446925163269043,243750,0.0,0.0,SandP500,ADI
1980-04-14 00:00:00-05:00,0.0,0.39950641407491283,0.3920622169971466,0.3920622169971466,162500,0.0,0.0,SandP500,ADI
1980-04-15 00:00:00-05:00,0.0,0.3970251157248148,0.3870995044708252,0.3870995044708252,37500,0.0,0.0,SandP500,ADI
1980-04-16 00:00:00-05:00,0.0,0.40012662935325954,0.3877196135518635,0.3908213675022125,142500,0.0,1.25,SandP500,ADI
1980-04-17 00:00:00-05:00,0.0,0.38771982937882155,0.37841456234793247,0.3846180737018585,182500,0.0,0.0,SandP500,ADI
1980-04-18 00:00:00-05:00,0.0,0.3908215834988118,0.37531280517578125,0.37531280517578125,397500,0.0,0.0,SandP500,ADI
1980-04-21 00:00:00-05:00,0.0,0.38151631650499346,0.37531280517578125,0.37531280517578125,25000,0.0,0.0,SandP500,ADI
1980-04-22 00:00:00-05:00,0.0,0.40012669563293457,0.3784144143839233,0.40012669563293457,390000,0.0,0.0,SandP500,ADI
1980-04-23 00:00:00-05:00,0.0,0.40633037686347956,0.3970251095251966,0.4063303768634796,505000,0.0,0.0,SandP500,ADI
1980-04-24 00:00:00-05:00,0.0,0.4063302045612235,0.39702494116879006,0.40012669563293457,232500,0.0,0.0,SandP500,ADI
1980-04-25 00:00:00-05:00,0.0,0.40322858095169073,0.3970250700102558,0.4032285809516907,147500,0.0,0.0,SandP500,ADI
1980-04-28 00:00:00-04:00,0.0,0.4125338985505118,0.4032285948419716,0.40943214297294617,167500,0.0,0.0,SandP500,ADI
1980-04-29 00:00:00-04:00,0.0,0.41253392539818046,0.40633037686347956,0.4063303768634796,35000,0.0,0.0,SandP500,ADI
1980-04-30 00:00:00-04:00,0.0,0.4125338985505118,0.4032285948419716,0.40943214297294617,102500,0.0,0.0,SandP500,ADI
1980-05-01 00:00:00-04:00,0.0,0.4094321288689675,0.40322858095169073,0.4032285809516907,217500,0.0,0.0,SandP500,ADI
1980-05-02 00:00:00-04:00,0.0,0.4063302045612235,0.39702494116879006,0.40012669563293457,222500,0.0,0.0,SandP500,ADI
1980-05-05 00:00:00-04:00,0.0,0.40322858095169073,0.39392331453953827,0.4032285809516907,267500,0.0,0.0,SandP500,ADI
1980-05-06 00:00:00-04:00,0.0,0.40012662382632785,0.39702486991882324,0.39702486991882324,87500,0.0,0.0,SandP500,ADI
1980-05-07 00:00:00-04:00,0.0,0.39702486991882324,0.3877196081963094,0.39702486991882324,137500,0.0,0.0,SandP500,ADI
1980-05-08 00:00:00-04:00,0.0,0.3970251279536581,0.3908216161068583,0.3939233720302582,110000,0.0,0.0,SandP500,ADI
1980-05-09 00:00:00-04:00,0.0,0.4001267398290338,0.3877197206020355,0.3877197206020355,65000,0.0,0.0,SandP500,ADI
1980-05-12 00:00:00-04:00,0.0,0.4094321288689675,0.39392331453953827,0.4032285809516907,180000,0.0,0.0,SandP500,ADI
1980-05-13 00:00:00-04:00,0.0,0.4094321429729461,0.4001268392644059,0.40943214297294617,75000,0.0,0.0,SandP500,ADI
1980-05-14 00:00:00-04:00,0.0,0.4218389689922333,0.4032284072109008,0.4218389689922333,407500,0.0,0.0,SandP500,ADI
1980-05-15 00:00:00-04:00,0.0,0.42494072312648434,0.41873721485798215,0.4218389689922333,145000,0.0,0.0,SandP500,ADI
1980-05-16 00:00:00-04:00,0.0,0.4280426800251007,0.41873741321443064,0.4280426800251007,147500,0.0,0.0,SandP500,ADI
1980-05-19 00:00:00-04:00,0.0,0.4466530334225844,0.43114422597062424,0.443551242351532,320000,0.0,0.0,SandP500,ADI
1980-05-20 00:00:00-04:00,0.0,0.4838742017745972,0.44044959676732576,0.48387420177459717,400000,0.0,0.0,SandP500,ADI
1980-05-21 00:00:00-04:00,0.0,0.48387431929599933,0.46836554123234947,0.47456905245780945,295000,0.0,0.0,SandP500,ADI
1980-05-22 00:00:00-04:00,0.0,0.4745689899394279,0.4652637243270874,0.4652637243270874,155000,0.0,0.0,SandP500,ADI
1980-05-23 00:00:00-04:00,0.0,0.48697622417320185,0.468365649229689,0.47146740555763245,142500,0.0,0.0,SandP500,ADI
1980-05-27 00:00:00-04:00,0.0,0.49007781711386195,0.47767075896263117,0.4776707589626312,195000,0.0,0.0,SandP500,ADI
1980-05-28 00:00:00-04:00,0.0,0.48697599360982013,0.4776706920558205,0.48387420177459717,142500,0.0,0.0,SandP500,ADI
1980-05-29 00:00:00-04:00,0.0,0.49317950332859684,0.4807724469152089,0.48387420177459717,262500,0.0,0.0,SandP500,ADI
1980-05-30 00:00:00-04:00,0.0,0.48697599360982013,0.4776706920558205,0.48387420177459717,100000,0.0,0.0,SandP500,ADI
1980-06-02 00:00:00-04:00,0.0,0.4838742695503267,0.47767075896263117,0.4776707589626312,35000,0.0,0.0,SandP500,ADI
1980-06-03 00:00:00-04:00,0.0,0.48077234625816345,0.47456883783818615,0.48077234625816345,372500,0.0,0.0,SandP500,ADI
1980-06-04 00:00:00-04:00,0.0,0.48077251425647893,0.4745690036687834,0.4776707589626312,277500,0.0,0.0,SandP500,ADI
1980-06-05 00:00:00-04:00,0.0,0.5086885097627604,0.480772666313188,0.49938324093818665,320000,0.0,0.0,SandP500,ADI
1980-06-06 00:00:00-04:00,0.0,0.5179935582199117,0.4962812735328558,0.5148918032646179,535000,0.0,0.0,SandP500,ADI
1980-06-09 00:00:00-04:00,0.0,0.5397058915045165,0.5148918143519994,0.5179935693740845,425000,0.0,0.0,SandP500,ADI
1980-06-10 00:00:00-04:00,0.0,0.517993667584786,0.5117901563644409,0.5117901563644409,132500,0.0,0.0,SandP500,ADI
1980-06-11 00:00:00-04:00,0.0,0.5210952162742615,0.5117899531387529,0.5210952162742615,212500,0.0,0.0,SandP500,ADI
1980-06-12 00:00:00-04:00,0.0,0.5241971051063348,0.5148918032646179,0.5148918032646179,410000,0.0,0.0,SandP500,ADI
1980-06-13 00:00:00-04:00,0.0,0.5304007530212402,0.5148919372337163,0.5304007530212402,335000,0.0,0.0,SandP500,ADI
1980-06-16 00:00:00-04:00,0.0,0.5366041327032036,0.5272988677024841,0.5272988677024841,260000,0.0,0.0,SandP500,ADI
1980-06-17 00:00:00-04:00,0.0,0.5241970076285932,0.5179934618957586,0.5210952162742615,135000,0.0,0.0,SandP500,ADI
1980-06-18 00:00:00-04:00,0.0,0.5241973996162415,0.5148920925465225,0.5241973996162415,80000,0.0,0.0,SandP500,ADI
1980-06-19 00:00:00-04:00,0.0,0.5272988600616284,0.5148918032646179,0.5148918032646179,232500,0.0,0.0,SandP500,ADI
1980-06-20 00:00:00-04:00,0.0,0.5055866134517827,0.49628134720455847,0.5024848580360413,110000,0.0,0.0,SandP500,ADI
1980-06-23 00:00:00-04:00,0.0,0.5241973996162415,0.502485065754706,0.5241973996162415,185000,0.0,0.0,SandP500,ADI
1980-06-24 00:00:00-04:00,0.0,0.5335023777029638,0.5210953207261682,0.5272988677024841,75000,0.0,0.0,SandP500,ADI
1980-06-25 00:00:00-04:00,0.0,0.5272988677024841,0.5148918107256883,0.5272988677024841,317500,0.0,0.0,SandP500,ADI
1980-06-26 00:00:00-04:00,0.0,0.5552145244662102,0.5241969821866218,0.539705753326416,635000,0.0,0.0,SandP500,ADI
1980-06-27 00:00:00-04:00,0.0,0.549011208885109,0.5366041876145249,0.5428076982498169,127500,0.0,0.0,SandP500,ADI
1980-06-30 00:00:00-04:00,0.0,0.5459092259407043,0.5366039638677641,0.5459092259407043,472500,0.0,0.0,SandP500,ADI
1980-07-01 00:00:00-04:00,0.0,0.552112907704403,0.5272988677024841,0.5272988677024841,417500,0.0,0.0,SandP500,ADI
1980-07-02 00:00:00-04:00,0.0,0.536604155050834,0.5272988896625836,0.5335023999214172,105000,0.0,0.0,SandP500,ADI
1980-07-03 00:00:00-04:00,0.0,0.5521127339893311,0.5397057178920776,0.5459092259407043,77500,0.0,0.0,SandP500,ADI
1980-07-07 00:00:00-04:00,0.0,0.5521128177642822,0.5397057997844472,0.5521128177642822,212500,0.0,0.0,SandP500,ADI
1980-07-08 00:00:00-04:00,0.0,0.5614182244787869,0.555214713906223,0.5583164691925049,195000,0.0,0.0,SandP500,ADI
1980-07-09 00:00:00-04:00,0.0,0.5583162420379579,0.5428074719163909,0.5459092259407043,317500,0.0,0.0,SandP500,ADI
1980-07-10 00:00:00-04:00,0.0,0.5397059101802508,0.5304006447920004,0.5335023999214172,95000,0.0,0.0,SandP500,ADI
1980-07-11 00:00:00-04:00,0.0,0.5428076982498169,0.5304006769792328,0.5428076982498169,67500,0.0,0.0,SandP500,ADI
1980-07-14 00:00:00-04:00,0.0,0.5769271647766383,0.5459095681159022,0.5707236528396606,252500,0.0,0.0,SandP500,ADI
1980-07-15 00:00:00-04:00,0.0,0.5955377018418583,0.5831306779417721,0.5893341898918152,230000,0.0,0.0,SandP500,ADI
1980-07-16 00:00:00-04:00,0.0,0.6048426035765719,0.5862320431557211,0.5955373048782349,295000,0.0,0.0,SandP500,ADI
1980-07-17 00:00:00-04:00,0.0,0.5986390587857395,0.5924355509707303,0.5955373048782349,542500,0.0,0.0,SandP500,ADI
1980-07-18 00:00:00-04:00,0.0,0.6079443574840766,0.5955373048782349,0.5955373048782349,412500,0.0,0.0,SandP500,ADI
1980-07-21 00:00:00-04:00,0.0,0.6172497868537903,0.5924357118783405,0.6172497868537903,300000,0.0,0.0,SandP500,ADI
1980-07-22 00:00:00-04:00,0.0,0.6203515301294854,0.6079445113591622,0.6141480207443237,510000,0.0,0.0,SandP500,ADI
1980-07-23 00:00:00-04:00,0.0,0.6203515529632568,0.6141480433497577,0.6203515529632568,115000,0.0,0.0,SandP500,ADI
1980-07-24 00:00:00-04:00,0.0,0.6203515529632568,0.6141480433497577,0.6203515529632568,192500,0.0,0.0,SandP500,ADI
1980-07-25 00:00:00-04:00,0.0,0.6172495832748089,0.6079443220939797,0.6110460758209229,187500,0.0,0.0,SandP500,ADI
1980-07-28 00:00:00-04:00,0.0,0.6079443693161011,0.601740861380357,0.6079443693161011,142500,0.0,0.0,SandP500,ADI
1980-07-29 00:00:00-04:00,0.0,0.6203515301294854,0.6017410019740005,0.6141480207443237,187500,0.0,0.0,SandP500,ADI
1980-07-30 00:00:00-04:00,0.0,0.6544707780103228,0.6141479703176136,0.6482672691345215,420000,0.0,0.0,SandP500,ADI
1980-07-31 00:00:00-04:00,0.0,0.6916916966438293,0.6513688271584335,0.6916916966438293,332500,0.0,0.0,SandP500,ADI
1980-08-01 00:00:00-04:00,0.0,0.769236147403717,0.728913249651509,0.769236147403717,1190000,0.0,0.0,SandP500,ADI
1980-08-04 00:00:00-04:00,0.0,0.7661339764814611,0.713404084601049,0.7351163625717163,667500,0.0,0.0,SandP500,ADI
1980-08-05 00:00:00-04:00,0.0,0.7444217563642029,0.7258111569913571,0.7382182478904724,247500,0.0,0.0,SandP500,ADI
1980-08-06 00:00:00-04:00,0.0,0.7382182478904724,0.7320146654650875,0.7382182478904724,275000,0.0,0.0,SandP500,ADI
1980-08-07 00:00:00-04:00,0.0,0.7506256103515625,0.738218587693138,0.7506256103515625,210000,0.0,0.0,SandP500,ADI
1980-08-08 00:00:00-04:00,0.0,0.7506252648379333,0.7382182478904724,0.7382182478904724,440000,0.0,0.0,SandP500,ADI
1980-08-11 00:00:00-04:00,0.0,0.7599311602524927,0.7444223761558533,0.7444223761558533,477500,0.0,0.0,SandP500,ADI
1980-08-12 00:00:00-04:00,0.0,0.7568291216807747,0.7506256103515625,0.7506256103515625,160000,0.0,0.0,SandP500,ADI
1980-08-13 00:00:00-04:00,0.0,0.756828907135851,0.7413201332092285,0.7413201332092285,300000,0.0,0.0,SandP500,ADI
1980-08-14 00:00:00-04:00,0.0,0.7413201017328794,0.7289130091667175,0.7289130091667175,57500,0.0,0.0,SandP500,ADI
1980-08-15 00:00:00-04:00,0.0,0.7506258897945091,0.7351170317461537,0.7444223761558533,240000,0.0,0.0,SandP500,ADI
1980-08-18 00:00:00-04:00,0.0,0.7506258897945091,0.7320152749268258,0.7444223761558533,297500,0.0,0.0,SandP500,ADI
1980-08-19 00:00:00-04:00,0.0,0.75372713804245,0.738218364410232,0.75372713804245,212500,0.0,0.0,SandP500,ADI
1980-08-20 00:00:00-04:00,0.0,0.769236147403717,0.759930880372828,0.769236147403717,172500,0.0,0.0,SandP500,ADI
1980-08-21 00:00:00-04:00,0.0,0.806456900194158,0.7630323376961355,0.8002533912658691,722500,0.0,0.0,SandP500,ADI
1980-08-22 00:00:00-04:00,0.0,0.8405765964485897,0.8126607215861259,0.8250678181648254,645000,0.0,0.0,SandP500,ADI
1980-08-25 00:00:00-04:00,0.0,0.8560853600502014,0.8312713152217479,0.8560853600502014,255000,0.0,0.0,SandP500,ADI
1980-08-26 00:00:00-04:00,0.0,0.8933065260314669,0.8436783610458224,0.8808994293212891,440000,0.0,0.0,SandP500,ADI
