Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Index,Ticker
1987-08-20 00:00:00-04:00,0.0,0.039980836839628595,0.038781486451625824,0.038781486451625824,66969600,0.0,0.0,NASDAQ-100,FAST
1987-08-21 00:00:00-04:00,0.0,0.03918126863426519,0.038381703197956085,0.038381703197956085,17932800,0.0,0.0,NASDAQ-100,FAST
1987-08-24 00:00:00-04:00,0.0,0.03958105185180922,0.038781486451625824,0.038781486451625824,8889600,0.0,0.0,NASDAQ-100,FAST
1987-08-25 00:00:00-04:00,0.0,0.041979761532405666,0.040780406445264816,0.040780406445264816,20774400,0.0,0.0,NASDAQ-100,FAST
1987-08-26 00:00:00-04:00,0.0,0.042379520989975994,0.04118017107248306,0.04118017107248306,25593600,0.0,0.0,NASDAQ-100,FAST
1987-08-27 00:00:00-04:00,0.0,0.042379523179258576,0.0415799580514431,0.0415799580514431,2630400,0.0,0.0,NASDAQ-100,FAST
1987-08-28 00:00:00-04:00,0.0,0.04317970599333768,0.0415799580514431,0.0415799580514431,7180800,0.0,0.0,NASDAQ-100,FAST
1987-08-31 00:00:00-04:00,0.0,0.04277930803089322,0.0415799580514431,0.0415799580514431,4435200,0.0,0.0,NASDAQ-100,FAST
1987-09-01 00:00:00-04:00,0.0,0.04277930803089322,0.0415799580514431,0.0415799580514431,3321600,0.0,0.0,NASDAQ-100,FAST
1987-09-02 00:00:00-04:00,0.0,0.041979746524367395,0.03958104178309441,0.039581041783094406,7372800,0.0,0.0,NASDAQ-100,FAST
1987-09-03 00:00:00-04:00,0.0,0.041180176752125,0.03958104178309441,0.039581041783094406,2246400,0.0,0.0,NASDAQ-100,FAST
1987-09-04 00:00:00-04:00,0.0,0.040780406445264816,0.0395810559335798,0.040780406445264816,1094400,0.0,0.0,NASDAQ-100,FAST
1987-09-08 00:00:00-04:00,0.0,0.0407803918660038,0.03958104178309441,0.039581041783094406,1363200,0.0,0.0,NASDAQ-100,FAST
1987-09-09 00:00:00-04:00,0.0,0.040780406445264816,0.0395810559335798,0.040780406445264816,518400,0.0,0.0,NASDAQ-100,FAST
1987-09-10 00:00:00-04:00,0.0,0.040780406445264816,0.0395810559335798,0.040780406445264816,614400,0.0,0.0,NASDAQ-100,FAST
1987-09-11 00:00:00-04:00,0.0,0.040780406445264816,0.0395810559335798,0.040780406445264816,5529600,0.0,0.0,NASDAQ-100,FAST
1987-09-14 00:00:00-04:00,0.0,0.04157996594824326,0.03998083081345333,0.04038061574101448,883200,0.0,0.0,NASDAQ-100,FAST
1987-09-15 00:00:00-04:00,0.0,0.04637799304031439,0.04038062320868395,0.045578427612781525,10425600,0.0,0.0,NASDAQ-100,FAST
1987-09-16 00:00:00-04:00,0.0,0.04797712847083564,0.04557842761278153,0.045578427612781525,21369600,0.0,0.0,NASDAQ-100,FAST
1987-09-17 00:00:00-04:00,0.0,0.0475773194113195,0.04517861976619562,0.045978184789419174,6892800,0.0,0.0,NASDAQ-100,FAST
1987-09-18 00:00:00-04:00,0.0,0.04677777804180858,0.04557842761278153,0.045578427612781525,3110400,0.0,0.0,NASDAQ-100,FAST
1987-09-21 00:00:00-04:00,0.0,0.04717755861244735,0.04597820372060664,0.04677777364850044,6700800,0.0,0.0,NASDAQ-100,FAST
