Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Index,Ticker
2008-03-19 00:00:00-04:00,13.200604185593868,15.308263677411375,12.202239163153996,12.535027503967285,708486000,0.0,0.0,Dow_Jones,V
2008-03-20 00:00:00-04:00,12.95656186103219,14.420830461689235,12.756888485340477,14.27662181854248,198985200,0.0,0.0,Dow_Jones,V
2008-03-24 00:00:00-04:00,14.917793818011615,15.019848721590586,13.089676728513556,13.251633644104004,149566400,0.0,0.0,Dow_Jones,V
2008-03-25 00:00:00-04:00,13.440213656256558,14.254435478934186,13.27160040466513,14.032576560974121,87092000,0.0,0.0,Dow_Jones,V
2008-03-26 00:00:00-04:00,13.917210474832503,14.305464445797435,13.659854151781072,14.190096855163574,43111600,0.0,0.0,Dow_Jones,V
2008-03-27 00:00:00-04:00,14.21006461902027,14.363146124068008,13.899461789955764,13.957144737243652,39829600,0.0,0.0,Dow_Jones,V
2008-03-28 00:00:00-04:00,14.059198430717503,14.074728486204505,13.79074936149986,13.923864364624023,24675200,0.0,0.0,Dow_Jones,V
2008-03-31 00:00:00-04:00,13.888371603625652,14.083607740102945,13.766349335699156,13.835125923156738,22157200,0.0,0.0,Dow_Jones,V
2008-04-01 00:00:00-04:00,13.99042054208829,14.127972803487182,13.38030865415804,13.66872501373291,60410800,0.0,0.0,Dow_Jones,V
2008-04-02 00:00:00-04:00,13.693131263194818,13.82624626159668,13.422463140609914,13.82624626159668,43836400,0.0,0.0,Dow_Jones,V
2008-04-03 00:00:00-04:00,13.744160265236882,14.707028012028015,13.715318368661853,14.531759262084961,100868000,0.0,0.0,Dow_Jones,V
2008-04-04 00:00:00-04:00,14.39864317041941,14.491823503619582,14.1435050929578,14.305462837219238,36394400,0.0,0.0,Dow_Jones,V
2008-04-07 00:00:00-04:00,14.443011841756206,14.598314063585132,14.203403860179339,14.42970085144043,28301600,0.0,0.0,Dow_Jones,V
2008-04-08 00:00:00-04:00,14.398643130628416,15.139651053528333,14.37867494919836,15.106371879577637,53925600,0.0,0.0,Dow_Jones,V
2008-04-09 00:00:00-04:00,15.184024398377934,15.246144622584524,14.556163274512876,14.596097946166992,48324400,0.0,0.0,Dow_Jones,V
2008-04-10 00:00:00-04:00,14.678182128013932,14.804641603080949,14.445229661635846,14.667088508605957,22372000,0.0,0.0,Dow_Jones,V
2008-04-11 00:00:00-04:00,14.476289764799768,14.81351446742892,14.476289764799768,14.667088508605957,26421600,0.0,0.0,Dow_Jones,V
